year,mlb_id,pitch_type,2B_times
2008,115732,SL,2
2008,116338,CH,7
2008,116338,CU,8
2008,116338,FC,3
2008,116338,FF,10
2008,116338,FT,3
2008,116338,KN,2
2008,116338,SI,1
2008,116338,SL,2
2008,116380,CH,6
2008,116380,CU,3
2008,116380,FF,10
2008,116380,FT,7
2008,116380,KN,1
2008,116380,SI,8
2008,116380,SL,7
2008,116539,CU,4
2008,116539,FC,1
2008,116539,FF,9
2008,116539,FT,1
2008,116539,KN,1
2008,116539,SI,6
2008,116539,SL,3
2008,116615,FF,1
2008,116662,CH,1
2008,116662,FF,5
2008,116662,FT,1
2008,116662,SI,1
2008,116706,CH,1
2008,116706,CU,2
2008,116706,FC,1
2008,116706,FF,11
2008,116706,FT,1
2008,116706,SI,5
2008,116706,SL,2
2008,116974,CH,3
2008,116974,FC,1
2008,116974,FF,15
2008,116974,FT,4
2008,116974,SL,4
2008,116999,CH,2
2008,116999,CU,1
2008,116999,FC,1
2008,116999,FF,10
2008,116999,FT,4
2008,116999,SI,2
2008,116999,SL,3
2008,117244,CH,1
2008,117244,CU,2
2008,117244,FF,3
2008,117244,FT,4
2008,117244,KN,1
2008,117244,SI,7
2008,117276,CH,5
2008,117276,FC,1
2008,117276,FF,8
2008,117276,FT,5
2008,117276,SI,5
2008,117276,SL,4
2008,117601,CH,9
2008,117601,CU,2
2008,117601,FF,16
2008,117601,FT,4
2008,117601,SI,9
2008,117601,SL,4
2008,117928,CH,3
2008,117928,CU,2
2008,117928,FF,6
2008,117928,FT,2
2008,117928,SI,1
2008,117928,SL,1
2008,118377,FF,1
2008,119154,FF,1
2008,119215,SL,1
2008,119403,FF,1
2008,119469,FF,1
2008,119811,FF,1
2008,119853,CH,2
2008,119853,FF,6
2008,119853,FT,1
2008,119853,KN,1
2008,119853,SI,1
2008,119853,SL,1
2008,120044,CH,3
2008,120044,CU,2
2008,120044,FC,2
2008,120044,FF,11
2008,120044,FT,4
2008,120044,SI,5
2008,120044,SL,4
2008,120074,CH,4
2008,120074,CU,1
2008,120074,FC,3
2008,120074,FF,6
2008,120074,FS,1
2008,120074,FT,5
2008,120074,SI,9
2008,120074,SL,1
2008,120691,CH,1
2008,120691,FF,5
2008,120691,FT,3
2008,120691,SI,3
2008,120691,SL,1
2008,120903,CH,1
2008,120903,CU,4
2008,120903,FC,2
2008,120903,FF,12
2008,120903,FS,1
2008,120903,FT,2
2008,120903,SI,9
2008,120903,SL,4
2008,121074,CH,1
2008,121074,CU,1
2008,121074,FC,2
2008,121074,FF,6
2008,121074,FT,2
2008,121074,SI,6
2008,121074,SL,3
2008,121347,CH,2
2008,121347,CU,2
2008,121347,FC,2
2008,121347,FF,11
2008,121347,FS,1
2008,121347,FT,4
2008,121347,KC,1
2008,121347,KN,1
2008,121347,SI,4
2008,121347,SL,4
2008,121358,CH,3
2008,121358,CU,3
2008,121358,FC,2
2008,121358,FF,5
2008,121358,FS,2
2008,121358,FT,2
2008,121358,KN,1
2008,121358,SL,2
2008,121409,CH,1
2008,121409,CU,2
2008,121409,FC,2
2008,121409,FF,9
2008,121409,FT,3
2008,121409,KC,2
2008,121409,SI,5
2008,121409,SL,5
2008,122027,FF,5
2008,122027,FT,2
2008,122027,SI,1
2008,122111,CH,2
2008,122111,FF,10
2008,122111,FT,1
2008,122111,SI,1
2008,122111,SL,1
2008,122644,CH,3
2008,122644,FF,5
2008,122644,SI,3
2008,122644,SL,1
2008,122784,CH,1
2008,122784,FF,1
2008,122784,SL,1
2008,122987,FF,1
2008,123040,CH,2
2008,123040,FF,1
2008,123041,CH,1
2008,123041,FC,1
2008,123041,FF,3
2008,123041,FT,1
2008,123041,KC,1
2008,123041,SL,1
2008,123107,CH,1
2008,123107,FF,5
2008,123107,FT,3
2008,123107,SI,1
2008,123107,SL,4
2008,123173,CH,1
2008,123173,FF,16
2008,123173,FS,1
2008,123173,FT,1
2008,123173,SI,6
2008,123173,SL,11
2008,123245,CH,1
2008,123245,FF,2
2008,123245,SI,3
2008,123272,CH,3
2008,123272,CU,4
2008,123272,FC,3
2008,123272,FF,10
2008,123272,FS,1
2008,123272,FT,2
2008,123272,KN,1
2008,123272,SI,4
2008,123272,SL,1
2008,123609,CH,1
2008,123609,CU,1
2008,123609,FF,2
2008,123609,FT,1
2008,123609,SI,3
2008,123660,CH,1
2008,123660,CU,1
2008,123660,FF,6
2008,123660,FT,5
2008,123660,KC,1
2008,123660,SI,3
2008,123660,SL,3
2008,123689,SL,1
2008,123723,CH,1
2008,123723,CU,1
2008,123723,FC,1
2008,123723,FF,5
2008,123723,FT,1
2008,123723,SI,2
2008,123744,CH,2
2008,123744,FF,5
2008,123744,SI,2
2008,123744,SL,1
2008,124693,FF,1
2008,124693,FT,1
2008,124693,SI,2
2008,124693,SL,1
2008,124748,CU,2
2008,124748,FF,7
2008,124748,FS,1
2008,124748,KC,1
2008,124748,KN,1
2008,131702,FF,1
2008,131702,SC,1
2008,131702,SI,1
2008,132660,FC,1
2008,132660,FF,2
2008,132660,FT,1
2008,132660,SI,2
2008,132720,CH,3
2008,132720,CU,2
2008,132720,FC,1
2008,132720,FF,3
2008,132720,SI,2
2008,132788,CH,1
2008,132788,CU,2
2008,132788,FF,11
2008,132788,FS,2
2008,132788,FT,4
2008,132788,SI,3
2008,132788,SL,2
2008,132880,CH,2
2008,132880,CU,1
2008,132880,FC,1
2008,132880,FF,2
2008,132880,FS,1
2008,132961,CH,2
2008,132961,CU,1
2008,132961,FF,4
2008,132961,FS,1
2008,132961,FT,4
2008,132961,SI,3
2008,132961,SL,1
2008,133140,SI,1
2008,133160,CH,6
2008,133160,CU,2
2008,133160,FC,3
2008,133160,FF,16
2008,133160,FT,4
2008,133160,SI,1
2008,133160,SL,6
2008,133225,FF,2
2008,133226,FC,1
2008,133226,FF,2
2008,133226,FT,1
2008,133226,SL,2
2008,133321,CH,1
2008,133321,FC,1
2008,133321,FF,1
2008,133321,FS,1
2008,133321,FT,1
2008,133321,SI,2
2008,133321,SL,1
2008,133380,CH,5
2008,133380,FF,18
2008,133380,FS,1
2008,133380,FT,6
2008,133380,SI,8
2008,133380,SL,7
2008,134001,FC,2
2008,134001,FF,2
2008,134001,FT,2
2008,134001,SI,2
2008,134002,FF,2
2008,134002,SI,1
2008,134181,CH,4
2008,134181,CU,1
2008,134181,FF,11
2008,134181,FT,2
2008,134181,SI,5
2008,134181,SL,6
2008,134260,CH,4
2008,134260,CU,2
2008,134260,FC,3
2008,134260,FF,16
2008,134260,SI,4
2008,134260,SL,4
2008,134341,CH,3
2008,134341,FF,2
2008,134341,FT,1
2008,134341,SI,1
2008,134341,SL,1
2008,135783,FF,4
2008,135783,FT,1
2008,135783,SL,2
2008,135784,CH,2
2008,135784,FC,3
2008,135784,FF,18
2008,135784,FT,4
2008,135784,SI,3
2008,135784,SL,3
2008,136267,CH,3
2008,136267,CU,3
2008,136267,FF,10
2008,136267,FT,9
2008,136267,SI,6
2008,136267,SL,2
2008,136500,CH,2
2008,136500,FF,5
2008,136500,SI,1
2008,136500,SL,3
2008,136602,FF,2
2008,136660,CH,1
2008,136660,CU,1
2008,136660,FF,19
2008,136660,FS,1
2008,136660,FT,3
2008,136660,SI,2
2008,136660,SL,5
2008,136664,FF,1
2008,136664,SI,1
2008,136664,SL,1
2008,136722,CH,4
2008,136722,CU,1
2008,136722,FC,1
2008,136722,FF,10
2008,136722,FT,5
2008,136722,KN,1
2008,136722,SI,6
2008,136722,SL,1
2008,136724,CH,1
2008,136724,FF,2
2008,136724,SL,3
2008,136767,CH,1
2008,136767,CU,1
2008,136767,FF,2
2008,136767,FT,1
2008,136767,SI,1
2008,136767,SL,1
2008,136770,CH,1
2008,136770,FC,1
2008,136770,FF,9
2008,136770,FT,5
2008,136770,SI,3
2008,136770,SL,6
2008,136780,CH,2
2008,136780,CU,2
2008,136780,FF,11
2008,136780,FT,2
2008,136780,KN,1
2008,136780,SI,5
2008,136780,SL,3
2008,136860,CH,8
2008,136860,CU,1
2008,136860,FC,1
2008,136860,FF,9
2008,136860,FT,9
2008,136860,SI,7
2008,136860,SL,3
2008,137002,CH,1
2008,137002,CU,1
2008,137002,FF,5
2008,137002,FS,1
2008,137002,FT,1
2008,137002,SI,3
2008,137002,SL,4
2008,137006,CU,1
2008,137006,FC,1
2008,137006,FF,7
2008,137006,FT,3
2008,137006,SI,4
2008,137006,SL,1
2008,137140,CU,2
2008,137140,FF,2
2008,137140,FS,1
2008,137140,SI,1
2008,150020,CH,4
2008,150020,FC,1
2008,150020,FF,2
2008,150020,FT,3
2008,150020,SI,4
2008,150020,SL,5
2008,150029,CH,5
2008,150029,CU,1
2008,150029,FF,5
2008,150029,FT,5
2008,150029,SI,3
2008,150029,SL,4
2008,150040,CH,1
2008,150040,CU,1
2008,150040,FC,1
2008,150040,FF,8
2008,150040,FT,4
2008,150040,SI,1
2008,150040,SL,1
2008,150061,CH,1
2008,150061,FF,8
2008,150061,SI,2
2008,150061,SL,1
2008,150071,CU,2
2008,150071,FF,11
2008,150071,SI,5
2008,150071,SL,3
2008,150093,CH,4
2008,150093,CU,3
2008,150093,FF,9
2008,150093,FT,3
2008,150093,KC,1
2008,150093,SI,3
2008,150093,SL,4
2008,150100,CH,2
2008,150100,CU,2
2008,150100,FC,1
2008,150100,FF,13
2008,150100,FS,1
2008,150100,FT,11
2008,150100,KC,1
2008,150100,SI,3
2008,150116,SI,1
2008,150134,FF,1
2008,150134,SI,1
2008,150137,SL,1
2008,150148,CH,1
2008,150148,CU,2
2008,150148,FC,2
2008,150148,FF,6
2008,150148,FT,1
2008,150148,SI,5
2008,150148,SL,5
2008,150178,CH,1
2008,150178,CU,1
2008,150178,FF,1
2008,150178,FT,1
2008,150178,SI,1
2008,150178,SL,3
2008,150212,CH,1
2008,150212,CU,2
2008,150212,FF,6
2008,150212,SI,1
2008,150212,SL,3
2008,150217,CH,4
2008,150217,FC,1
2008,150217,FF,14
2008,150217,FS,1
2008,150217,FT,4
2008,150217,SI,5
2008,150217,SL,3
2008,150218,FT,1
2008,150224,FC,1
2008,150224,FF,1
2008,150224,FT,1
2008,150224,SI,3
2008,150229,CH,8
2008,150229,CU,2
2008,150229,FC,1
2008,150229,FF,11
2008,150229,FT,3
2008,150229,KN,1
2008,150229,SI,3
2008,150229,SL,2
2008,150268,CH,5
2008,150268,CU,1
2008,150268,FF,7
2008,150268,FS,1
2008,150268,FT,1
2008,150268,SI,2
2008,150268,SL,2
2008,150275,CH,1
2008,150275,FC,2
2008,150275,FF,9
2008,150275,FT,2
2008,150275,SI,1
2008,150275,SL,1
2008,150286,CH,2
2008,150286,CU,1
2008,150286,FF,2
2008,150286,FS,2
2008,150286,FT,1
2008,150286,SI,3
2008,150289,CU,4
2008,150289,FC,3
2008,150289,FF,11
2008,150289,SI,5
2008,150289,SL,2
2008,150302,CU,1
2008,150302,SL,2
2008,150317,CH,1
2008,150317,CU,2
2008,150317,FC,1
2008,150317,FF,7
2008,150317,SI,2
2008,150317,SL,4
2008,150319,FT,1
2008,150324,CH,3
2008,150324,CU,2
2008,150324,FF,11
2008,150324,FT,3
2008,150324,SI,4
2008,150324,SL,2
2008,150348,CU,2
2008,150348,FF,4
2008,150348,SI,1
2008,150348,SL,1
2008,150353,FF,2
2008,150367,FF,2
2008,150367,SI,1
2008,150396,CH,4
2008,150396,CU,1
2008,150396,FF,13
2008,150396,FT,3
2008,150396,SI,9
2008,150396,SL,1
2008,150398,CH,1
2008,150398,FF,6
2008,150398,FS,2
2008,150398,FT,1
2008,150398,SC,1
2008,150398,SI,3
2008,150404,SI,1
2008,150411,FF,4
2008,150411,FT,1
2008,150411,SI,2
2008,150411,SL,3
2008,150415,CH,2
2008,150415,CU,1
2008,150415,FC,1
2008,150415,FF,4
2008,150415,FT,1
2008,150415,SI,2
2008,150415,SL,1
2008,150416,CH,1
2008,150421,CH,3
2008,150421,FC,2
2008,150421,FF,8
2008,150421,FT,1
2008,150421,SI,5
2008,150421,SL,3
2008,150439,CH,3
2008,150439,CU,2
2008,150439,FC,1
2008,150439,FF,3
2008,150439,FS,1
2008,150439,FT,3
2008,150439,KC,1
2008,150439,SI,4
2008,150439,SL,1
2008,150449,CH,5
2008,150449,CU,2
2008,150449,FF,3
2008,150449,FT,2
2008,150449,KN,1
2008,150449,SI,1
2008,150449,SL,6
2008,150456,CH,1
2008,150456,CU,1
2008,150456,FF,7
2008,150456,FS,1
2008,150456,FT,3
2008,150456,SI,2
2008,150456,SL,2
2008,150472,CH,2
2008,150472,CU,1
2008,150472,FF,2
2008,150472,FT,1
2008,150472,SL,1
2008,150479,CH,3
2008,150479,CU,1
2008,150479,FF,11
2008,150479,FT,3
2008,150479,SI,7
2008,150479,SL,2
2008,150482,FT,1
2008,150484,CH,1
2008,150484,FC,2
2008,150484,FF,13
2008,150484,FS,1
2008,150484,FT,3
2008,150484,SL,2
2008,204020,CH,4
2008,204020,CU,2
2008,204020,FF,20
2008,204020,FT,3
2008,204020,SI,11
2008,204020,SL,5
2008,206551,CH,1
2008,206551,CU,2
2008,206551,FC,2
2008,206551,FF,6
2008,206551,FS,1
2008,206551,SI,9
2008,206551,SL,6
2008,209315,FC,1
2008,209315,FF,1
2008,209315,FT,1
2008,209315,SI,1
2008,209315,SL,1
2008,217100,SL,1
2008,218596,FT,1
2008,232694,CH,3
2008,232694,CU,2
2008,232694,FC,3
2008,232694,FF,13
2008,232694,FS,1
2008,232694,FT,4
2008,232694,SI,5
2008,232694,SL,5
2008,236155,FF,1
2008,236155,SL,1
2008,275930,CH,1
2008,275930,FC,1
2008,275930,FF,8
2008,275930,FT,2
2008,275930,KN,2
2008,275930,SI,5
2008,275930,SL,2
2008,276055,CH,1
2008,276055,FC,2
2008,276055,FF,8
2008,276055,FT,3
2008,276055,SI,8
2008,276055,SL,1
2008,276346,FC,1
2008,276346,FF,5
2008,276346,FT,5
2008,276346,SI,3
2008,276346,SL,2
2008,276354,CH,2
2008,276354,CU,1
2008,276354,FF,1
2008,276354,FT,1
2008,276354,SI,1
2008,276361,CH,1
2008,276361,FF,3
2008,276361,FS,1
2008,276361,SL,1
2008,276371,FF,3
2008,276371,FT,1
2008,276372,CU,1
2008,276372,FF,1
2008,276372,FS,1
2008,276372,SL,2
2008,276376,CU,1
2008,276376,FC,1
2008,276376,FF,3
2008,276376,FT,1
2008,276376,SI,1
2008,276377,CH,3
2008,276377,CU,2
2008,276377,FF,1
2008,276519,CH,7
2008,276519,CU,4
2008,276519,FC,1
2008,276519,FF,16
2008,276519,FS,2
2008,276519,FT,4
2008,276519,SI,4
2008,276519,SL,4
2008,276520,CU,1
2008,276520,FF,1
2008,276520,FT,1
2008,276545,CH,6
2008,276545,FC,2
2008,276545,FF,11
2008,276545,FT,5
2008,276545,KC,1
2008,276545,SI,6
2008,276545,SL,1
2008,276547,CH,1
2008,276547,CU,1
2008,276547,FF,1
2008,276547,SI,1
2008,276547,SL,1
2008,279577,CH,1
2008,279577,CU,1
2008,279577,FF,4
2008,279577,FT,1
2008,279577,SI,2
2008,279577,SL,2
2008,279827,CH,2
2008,279827,CU,1
2008,279827,FF,1
2008,279827,SL,2
2008,279913,CH,2
2008,279913,CU,3
2008,279913,FF,6
2008,279913,FS,1
2008,279913,FT,2
2008,279913,SL,3
2008,282332,SI,1
2008,282597,SI,1
2008,282656,FT,1
2008,282656,SL,1
2008,284566,FF,1
2008,284566,SI,1
2008,285068,FF,1
2008,285068,SI,1
2008,285068,SL,1
2008,285078,CH,2
2008,285078,CU,6
2008,285078,FA,1
2008,285078,FC,2
2008,285078,FF,10
2008,285078,FT,4
2008,285078,KN,1
2008,285078,SI,2
2008,285078,SL,5
2008,285131,CU,1
2008,285131,FC,1
2008,285131,FF,5
2008,285131,FT,1
2008,285131,SL,1
2008,291565,CH,1
2008,291565,CU,2
2008,291565,FF,3
2008,291565,FT,2
2008,291565,SI,3
2008,291565,SL,1
2008,294558,CH,3
2008,294558,CU,2
2008,294558,FC,1
2008,294558,FF,14
2008,294558,FT,4
2008,294558,SI,5
2008,294558,SL,8
2008,324432,FF,8
2008,324432,FS,1
2008,325392,FF,3
2008,325392,FT,2
2008,325392,SI,2
2008,325392,SL,1
2008,333292,CU,2
2008,333292,FA,1
2008,333292,FC,1
2008,333292,FF,4
2008,333292,FT,4
2008,333292,KC,2
2008,333292,SI,2
2008,333292,SL,1
2008,333492,CH,4
2008,333492,CU,5
2008,333492,FA,1
2008,333492,FC,3
2008,333492,FF,17
2008,333492,FS,1
2008,333492,FT,2
2008,333492,KN,1
2008,333492,SI,7
2008,333492,SL,5
2008,334393,CH,1
2008,334393,CU,1
2008,334393,FF,4
2008,334393,FT,1
2008,334393,SI,3
2008,334393,SL,1
2008,334492,FF,2
2008,334492,SI,1
2008,340192,FC,1
2008,340192,FF,15
2008,340192,SI,4
2008,340192,SL,3
2008,340393,CH,2
2008,340393,CU,1
2008,340393,FF,8
2008,340393,FT,3
2008,340393,SI,4
2008,346795,CH,1
2008,346795,FC,1
2008,346795,FF,4
2008,346795,SI,3
2008,346798,FC,1
2008,346857,CH,3
2008,346857,CU,1
2008,346857,FA,1
2008,346857,FF,8
2008,346857,KN,1
2008,346857,SI,2
2008,346857,SL,3
2008,346859,CH,1
2008,346859,FF,6
2008,346859,FS,1
2008,346859,SI,2
2008,346859,SL,2
2008,346871,FF,1
2008,346874,CH,4
2008,346874,CU,3
2008,346874,FC,2
2008,346874,FF,2
2008,346874,FT,1
2008,346874,SI,4
2008,346874,SL,5
2008,400018,CH,3
2008,400018,CU,1
2008,400018,FC,1
2008,400018,FF,6
2008,400018,FT,3
2008,400018,SI,3
2008,400018,SL,4
2008,400023,CH,6
2008,400023,CU,1
2008,400023,FC,2
2008,400023,FF,15
2008,400023,FT,2
2008,400023,SI,5
2008,400023,SL,4
2008,400062,FT,1
2008,400073,FF,2
2008,400085,CH,1
2008,400085,CU,1
2008,400085,FC,3
2008,400085,FF,9
2008,400085,FT,1
2008,400085,SI,4
2008,400090,FF,2
2008,400090,SI,1
2008,400090,SL,2
2008,400091,CH,1
2008,400091,CU,1
2008,400091,FC,1
2008,400091,FF,7
2008,400091,FT,1
2008,400091,SI,5
2008,400091,SL,3
2008,400098,CH,1
2008,400098,FC,1
2008,400098,FF,3
2008,400098,SI,1
2008,400098,SL,3
2008,400120,CH,4
2008,400120,CU,2
2008,400120,FC,1
2008,400120,FF,5
2008,400120,FS,1
2008,400120,FT,1
2008,400120,SI,1
2008,400120,SL,2
2008,400121,CH,1
2008,400121,CU,1
2008,400121,FF,6
2008,400121,FT,3
2008,400121,SL,4
2008,400134,CH,1
2008,400134,CU,2
2008,400134,FF,6
2008,400134,FT,6
2008,400134,KN,1
2008,400134,SI,2
2008,400134,SL,2
2008,400136,SI,1
2008,400136,SL,1
2008,400140,CH,1
2008,400140,FF,4
2008,400140,FT,3
2008,400140,KC,1
2008,400140,SI,2
2008,400140,SL,2
2008,400284,CH,3
2008,400284,CU,3
2008,400284,FC,1
2008,400284,FF,15
2008,400284,FS,1
2008,400284,FT,7
2008,400284,SI,10
2008,400284,SL,3
2008,400290,CH,1
2008,400290,FF,2
2008,400290,FT,1
2008,400290,SI,1
2008,400290,SL,3
2008,405395,CH,2
2008,405395,CU,3
2008,405395,FC,3
2008,405395,FF,20
2008,405395,FT,4
2008,405395,SI,6
2008,405395,SL,5
2008,406550,FF,2
2008,406550,SI,1
2008,406670,CH,1
2008,406878,CH,7
2008,406878,CU,2
2008,406878,FC,1
2008,406878,FF,15
2008,406878,FS,1
2008,406878,FT,5
2008,406878,SI,11
2008,406878,SL,4
2008,407155,CH,1
2008,407155,FF,3
2008,407155,FS,1
2008,407155,SI,3
2008,407296,CH,1
2008,407296,FT,1
2008,407296,SL,2
2008,407397,CH,3
2008,407397,FC,2
2008,407397,FF,4
2008,407397,FS,1
2008,407397,FT,1
2008,407397,SL,3
2008,407483,CH,1
2008,407483,FC,1
2008,407483,FF,6
2008,407483,FS,1
2008,407483,FT,1
2008,407483,SI,2
2008,407483,SL,2
2008,407487,CH,2
2008,407487,EP,1
2008,407487,FF,6
2008,407487,KN,1
2008,407487,SI,3
2008,407489,CH,2
2008,407489,CU,2
2008,407489,FC,2
2008,407489,FF,12
2008,407489,FT,6
2008,407489,SI,4
2008,407489,SL,2
2008,407496,CH,2
2008,407496,FF,9
2008,407496,FT,1
2008,407496,SI,6
2008,407556,CH,2
2008,407556,FC,2
2008,407556,FF,2
2008,407556,FT,2
2008,407556,SL,4
2008,407576,FC,2
2008,407576,FF,1
2008,407576,FT,1
2008,407576,SL,1
2008,407781,CH,2
2008,407781,CU,1
2008,407781,FC,1
2008,407781,FF,5
2008,407781,FT,4
2008,407781,KC,1
2008,407781,SI,6
2008,407781,SL,4
2008,407792,CH,1
2008,407792,FC,1
2008,407792,FF,5
2008,407792,FT,1
2008,407792,SI,3
2008,407792,SL,1
2008,407798,CU,1
2008,407798,FF,1
2008,407798,FT,2
2008,407798,SI,1
2008,407801,CH,4
2008,407801,CU,1
2008,407801,FC,2
2008,407801,FF,1
2008,407801,SI,1
2008,407801,SL,2
2008,407812,CH,3
2008,407812,CU,4
2008,407812,FF,16
2008,407812,FT,3
2008,407812,SI,6
2008,407812,SL,5
2008,407833,CH,2
2008,407833,CU,2
2008,407833,FC,4
2008,407833,FF,8
2008,407833,FT,1
2008,407833,SI,3
2008,407833,SL,2
2008,407840,CH,1
2008,407840,SI,1
2008,407849,CH,3
2008,407849,CU,2
2008,407849,FF,4
2008,407849,FT,3
2008,407849,SI,4
2008,407849,SL,6
2008,407861,CH,1
2008,407861,CU,1
2008,407861,FF,14
2008,407861,FT,5
2008,407861,KN,1
2008,407861,SI,5
2008,407861,SL,1
2008,407862,CH,3
2008,407862,CU,2
2008,407862,FC,1
2008,407862,FF,6
2008,407862,FT,5
2008,407862,SI,2
2008,407862,SL,2
2008,407876,FF,1
2008,407885,CH,3
2008,407885,CU,1
2008,407885,FF,4
2008,407885,FT,1
2008,407885,SI,7
2008,407885,SL,3
2008,407886,CH,3
2008,407886,CU,4
2008,407886,FC,3
2008,407886,FF,17
2008,407886,FT,2
2008,407886,SI,3
2008,407886,SL,6
2008,407891,CH,1
2008,407891,FC,2
2008,407891,FF,3
2008,407891,FT,1
2008,407891,KN,1
2008,407891,SI,2
2008,407891,SL,1
2008,407893,CH,4
2008,407893,CU,2
2008,407893,FF,14
2008,407893,FS,1
2008,407893,FT,4
2008,407893,SI,9
2008,407893,SL,5
2008,408036,CH,2
2008,408036,FF,3
2008,408036,FT,2
2008,408036,SI,2
2008,408039,CH,1
2008,408039,FF,1
2008,408039,FT,1
2008,408039,SI,1
2008,408039,SL,1
2008,408042,CU,1
2008,408042,FF,14
2008,408042,FT,1
2008,408042,KN,2
2008,408042,SI,3
2008,408042,SL,3
2008,408045,CH,2
2008,408045,CU,2
